level_0,index,tweet_id,timestamp,source_x,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,followers_count,friends_count,source_y,retweeted_status,url
687,853,765371061932261376,2016-08-16 02:14:15,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1",11,10,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2.0,golden_retriever,0.829456,True,labrador_retriever,0.08937089999999999,True,kuvasz,0.0170275,True,7538,2340,7556239,12,Twitter for iPhone,Original tweet,https://t.co/w2qDmoTIZ5
688,854,765222098633691136,2016-08-15 16:22:20,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10,10,Gromit,None,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1.0,dalmatian,0.556595,True,whippet,0.151047,True,american_staffordshire_terrier,0.0964355,True,12341,3675,7556239,12,Twitter for iPhone,Original tweet,https://t.co/eSvz4EapHH
689,855,764857477905154048,2016-08-14 16:13:27,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://twitter.com/dog_rates/status/764857477905154048/photo/1,12,10,Aubie,None,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1.0,bernese_mountain_dog,0.7920590000000001,True,appenzeller,0.155034,True,entlebucher,0.038373800000000007,True,6827,1920,7556239,12,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
690,856,764259802650378240,2016-08-13 00:38:30,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,"https://twitter.com/dog_rates/status/764259802650378240/photo/1,https://twitter.com/dog_rates/status/764259802650378240/photo/1",10,10,Kota,None,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1.0,german_shepherd,0.973677,True,malinois,0.025949700000000003,True,kelpie,0.000191568,True,6432,1645,7556239,12,Twitter for iPhone,Original tweet,https://t.co/Q1v9BZylvZ
691,857,763956972077010945,2016-08-12 04:35:10,Twitter for iPhone,@TheEllenShow I'm not sure if you know this but that doggo right there is a 12/10,https://twitter.com/dog_rates/status/763956972077010945,12,10,None,doggo,,,,,,,,,,,,787,59,7556239,12,Twitter for iPhone,Original tweet,0
692,858,763837565564780549,2016-08-11 20:40:41,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,https://twitter.com/dog_rates/status/763837565564780549/photo/1,11,10,Alfie,None,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1.0,malamute,0.375098,True,jean,0.0693617,False,keeshond,0.0505276,True,13387,4528,7556239,12,Twitter for iPhone,Original tweet,https://t.co/gx3xF5mZbo
693,859,763183847194451968,2016-08-10 01:23:03,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,https://twitter.com/dog_rates/status/763183847194451968/photo/1,8,10,Clark,None,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1.0,miniature_poodle,0.354674,True,toy_poodle,0.338642,True,teddy,0.155828,False,5744,1595,7556239,12,Twitter for iPhone,Original tweet,https://t.co/EDMcwt86fU
694,861,763103485927849985,2016-08-09 20:03:43,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,"https://twitter.com/dog_rates/status/763103485927849985/photo/1,https://twitter.com/dog_rates/status/763103485927849985/photo/1",10,10,Belle,None,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2.0,seat_belt,0.685821,False,ice_bear,0.0815972,False,chow,0.0390848,True,7818,2471,7556239,12,Twitter for iPhone,Original tweet,https://t.co/VIXT3D26VM
695,862,762699858130116608,2016-08-08 17:19:51,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,https://twitter.com/dog_rates/status/762699858130116608/photo/1,11,10,Leela,None,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1.0,kelpie,0.519047,True,german_shepherd,0.296069,True,dingo,0.0610053,False,12910,3928,7556239,12,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
696,863,762471784394268675,2016-08-08 02:13:34,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,https://twitter.com/dog_rates/status/762471784394268675/video/1,12,10,Glenn,None,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1.0,samoyed,0.540276,True,standard_poodle,0.279802,True,toy_poodle,0.102058,True,11971,7019,7556239,12,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
697,864,762464539388485633,2016-08-08 01:44:46,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,"https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1,https://twitter.com/dog_rates/status/762464539388485633/photo/1",12,10,Buddy,None,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4.0,chow,0.999953,True,tibetan_mastiff,2.33591e-05,True,dhole,3.01033e-06,False,10960,4556,7556240,12,Twitter for iPhone,Original tweet,https://t.co/zGSj1oUgxx
698,865,762316489655476224,2016-08-07 15:56:28,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,https://twitter.com/dog_rates/status/762316489655476224/photo/1,11,10,Scout,None,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1.0,african_grey,0.270468,False,madagascar_cat,0.0761865,False,television,0.0333058,False,5113,1223,7556240,12,Twitter for iPhone,Original tweet,https://t.co/sAHmwRtfSq
699,866,762035686371364864,2016-08-06 21:20:40,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,https://twitter.com/dog_rates/status/762035686371364864/video/1,14,10,None,None,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1.0,home_theater,0.06315180000000001,False,cash_machine,0.0466921,False,theater_curtain,0.0462768,False,33965,16899,7556240,12,Twitter for iPhone,Original tweet,https://t.co/3td8P3o0mB
700,867,761976711479193600,2016-08-06 17:26:19,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,"https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1",12,10,Shelby,None,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3.0,labrador_retriever,0.475552,True,chesapeake_bay_retriever,0.082898,True,staffordshire_bullterrier,0.048464,True,5726,2193,7556240,12,Twitter for iPhone,Original tweet,https://t.co/WTZ484EntP
701,869,761745352076779520,2016-08-06 02:06:59,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,https://twitter.com/dog_rates/status/761745352076779520/photo/1,11,10,None,None,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1.0,paddle,0.393118,False,canoe,0.17808800000000002,False,lakeside,0.0997126,False,4510,932,7556240,12,Twitter for iPhone,Original tweet,https://t.co/obH5vMbm1j
702,870,761672994376806400,2016-08-05 21:19:27,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,https://twitter.com/dog_rates/status/761672994376806400/video/1,10,10,None,None,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1.0,gondola,0.318851,False,sea_lion,0.306525,False,pool_table,0.111565,False,52601,31464,7556240,12,Twitter for iPhone,Original tweet,https://t.co/EY8kEFuzK7
703,871,761599872357261312,2016-08-05 16:28:54,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",https://twitter.com/dog_rates/status/761599872357261312/photo/1,11,10,Sephie,None,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1.0,gordon_setter,0.240427,True,saluki,0.224269,True,doberman,0.12972999999999998,True,4378,1270,7556240,12,Twitter for iPhone,Original tweet,https://t.co/7HY9RvCudo
704,873,761334018830917632,2016-08-04 22:52:29,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,https://twitter.com/dog_rates/status/761334018830917632/photo/1,10,10,Bruce,None,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1.0,norwegian_elkhound,0.8229360000000001,True,malinois,0.08615249999999999,True,german_shepherd,0.06333290000000001,True,5522,1569,7556240,12,Twitter for iPhone,Original tweet,https://t.co/ErPLjjJOKc
705,874,761292947749015552,2016-08-04 20:09:17,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,https://twitter.com/dog_rates/status/761292947749015552/photo/1,11,10,Bonaparte,None,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1.0,standard_poodle,0.6608930000000001,True,samoyed,0.314886,True,miniature_poodle,0.00883383,True,4738,1187,7556240,12,Twitter for iPhone,Original tweet,https://t.co/0THNOfv2Jo
706,875,761227390836215808,2016-08-04 15:48:47,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,https://twitter.com/dog_rates/status/761227390836215808/photo/1,10,10,Albert,None,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1.0,cougar,0.306512,False,french_bulldog,0.280802,True,boxer,0.054523400000000014,True,5636,1683,7556240,12,Twitter for iPhone,Original tweet,https://t.co/nhLX27WsDY
707,876,761004547850530816,2016-08-04 01:03:17,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,https://twitter.com/dog_rates/status/761004547850530816/photo/1,11,10,Bo,None,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1.0,golden_retriever,0.735163,True,sussex_spaniel,0.064897,True,labrador_retriever,0.0477037,True,11996,3759,7556240,12,Twitter for iPhone,Original tweet,https://t.co/1acHQS8rvK
708,877,760893934457552897,2016-08-03 17:43:45,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,https://twitter.com/dog_rates/status/760893934457552897/photo/1,11,10,Wishes,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1.0,blenheim_spaniel,0.113992,True,cocker_spaniel,0.10578,True,borzoi,0.0739345,True,4047,1054,7556240,12,Twitter for iPhone,Original tweet,https://t.co/H9YgrUkYwa
709,878,760656994973933572,2016-08-03 02:02:14,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,"https://twitter.com/dog_rates/status/760656994973933572/photo/1,https://twitter.com/dog_rates/status/760656994973933572/photo/1",11,10,Rose,None,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1.0,golden_retriever,0.760546,True,labrador_retriever,0.232079,True,redbone,0.00287417,True,7012,2089,7556240,12,Twitter for iPhone,Original tweet,https://t.co/tl3gNYdoq2
710,879,760641137271070720,2016-08-03 00:59:13,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,https://twitter.com/dog_rates/status/760641137271070720/photo/1,12,10,Theo,None,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1.0,axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.06965199999999999,False,5255,1400,7556240,12,Twitter for iPhone,Original tweet,https://t.co/8Kmuj6SFbC
711,880,760539183865880579,2016-08-02 18:14:06,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,"https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1,https://twitter.com/dog_rates/status/760539183865880579/photo/1",12,10,Atlas,None,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1.0,samoyed,0.988013,True,malamute,0.00451824,True,west_highland_white_terrier,0.00118925,True,8036,3929,7556240,12,Twitter for iPhone,Original tweet,https://t.co/9k8LLjJ0uJ
712,881,760521673607086080,2016-08-02 17:04:31,Vine - Make a Scene,"Doggo want what doggo cannot have. Temptation strong, dog stronger. 12/10  https://t.co/IqyTF6qik6",https://vine.co/v/5ApKetxzmTB,12,10,None,doggo,,,,,,,,,,,,4487,1515,7556240,12,Vine - Make a Scene,Original tweet,https://t.co/IqyTF6qik6
713,882,760290219849637889,2016-08-02 01:44:48,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,https://twitter.com/dog_rates/status/760290219849637889/video/1,13,10,Rocco,None,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1.0,old_english_sheepdog,0.3022,True,lhasa,0.258803,True,briard,0.1792,True,28435,12439,7556240,12,Twitter Web Client,Original tweet,https://t.co/qFsl1nnXMv
714,883,760252756032651264,2016-08-01 23:15:56,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,https://twitter.com/dog_rates/status/760252756032651264/photo/1,4,10,Fido,None,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,1.0,radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,4178,935,7556240,12,Twitter for iPhone,Original tweet,https://t.co/4gOv2Q3iKP
715,884,760190180481531904,2016-08-01 19:07:17,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,https://twitter.com/dog_rates/status/760190180481531904/photo/1,10,10,Sadie,None,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1.0,balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.017647799999999998,False,6049,1958,7556240,12,Twitter for iPhone,Original tweet,https://t.co/h6s9Rch0gZ
716,886,759943073749200896,2016-08-01 02:45:22,Vine - Make a Scene,Here's a wicked fast pupper. 12/10 camera could barely keep pup https://t.co/HtAR6gpUAu,https://vine.co/v/5AJm5pq7Kav,12,10,None,pupper,,,,,,,,,,,,6295,2263,7556240,12,Vine - Make a Scene,Original tweet,https://t.co/HtAR6gpUAu
717,887,759923798737051648,2016-08-01 01:28:46,Twitter for iPhone,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,https://twitter.com/dog_rates/status/759923798737051648/photo/1,10,10,None,None,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1.0,labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True,15568,6138,7556240,12,Twitter for iPhone,Original tweet,https://t.co/49hkNAsubi
718,888,759846353224826880,2016-07-31 20:21:02,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,https://twitter.com/dog_rates/status/759846353224826880/photo/1,11,10,Kirby,None,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1.0,sussex_spaniel,0.355395,True,vizsla,0.141094,True,otterhound,0.0921982,True,7126,2146,7556240,12,Twitter for iPhone,Original tweet,https://t.co/fd6uucghY6
719,889,759793422261743616,2016-07-31 16:50:42,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll","https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",12,10,Maggie,"doggo,pupper",https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2.0,golden_retriever,0.985876,True,labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,6313,2055,7556240,12,Twitter for iPhone,Original tweet,https://t.co/MYwR4DQKll
720,891,759557299618865152,2016-07-31 01:12:26,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,"https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1",10,10,Emma,None,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2.0,golden_retriever,0.763333,True,chesapeake_bay_retriever,0.194251,True,labrador_retriever,0.0122254,True,4984,1270,7556240,12,Twitter for iPhone,Original tweet,https://t.co/JRV1dhBYwu
721,892,759447681597108224,2016-07-30 17:56:51,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11,10,Oakley,None,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1.0,kuvasz,0.223148,True,bedlington_terrier,0.220731,True,teddy,0.181303,False,8993,2653,7556240,12,Twitter for iPhone,Original tweet,https://t.co/vT3JM8b989
722,893,759446261539934208,2016-07-30 17:51:13,Twitter for iPhone,"No no no this is all wrong. The Walmart had to have run into the dog driving the car. 10/10 someone tell him it's ok
https://t.co/fRaTGcj68A",https://twitter.com/wsaznews/status/759167558763196416,10,10,None,None,,,,,,,,,,,,1772,526,7556240,12,Twitter for iPhone,Original tweet,https://t.co/fRaTGcj68A
723,894,759197388317847553,2016-07-30 01:22:17,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,"https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1,https://twitter.com/dog_rates/status/759197388317847553/photo/1",12,10,Luna,None,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1.0,kuvasz,0.5113409999999999,True,golden_retriever,0.07689910000000001,True,white_wolf,0.06326939999999999,False,6416,2107,7556240,12,Twitter for iPhone,Original tweet,https://t.co/gQH2mmKIJW
